variable,label_sample,n_releases,n_missing,pct_coverage,first_year,last_year,present_in,missing_in
CC40_WEEKS,C40-Number of Weeks Spent in Looking for Work,1,96,1.0,2005,2005,2005-01JAN,"2005-07JUL, 2005-10OCT, 2006-01JAN, 2006-04APR, 2006-07JUL, 2006-10OCT, 2007-01JAN, 2007-04APR, 2007-07JUL, 2007-10OCT, 2008-01JAN, 2008-07JUL, 2008-10OCT, 2009-01JAN, 2009-04APR, 2009-07JUL, 2009-10OCT, 2010-01JAN, 2010-10OCT, 2011-01JAN, 2011-04APR, 2011-07JUL, 2011-10OCT, 2012-01JAN, 2012-04APR, 2012-07JUL, 2012-10OCT, 2013-01JAN, 2013-04APR, 2013-07JUL, 2013-10OCT, 2014-01JAN, 2014-04APR, 2014-07JUL, 2014-10OCT, 2015-01JAN, 2015-04APR, 2015-07JUL, 2015-10OCT, 2016-01JAN, 2016-04APR, 2016-07JUL, 2016-10OCT, 2017-01JAN, 2017-04APR, 2017-07JUL, 2017-10OCT, 2018-01JAN, 2018-04APR, 2018-07JUL, 2018-10OCT, 2019-01JAN, 2019-04APR, 2019-07JUL, 2019-10OCT, 2020-01JAN, 2020-04APR, 2020-07JUL, 2020-10OCT, 2021-01JAN, 2021-02FEB, 2021-03MAR, 2021-04APR, 2021-05MAY, 2021-06JUN, 2021-07JUL, 2021-10OCT, 2021-11NOV, 2021-12DEC, 2022-01JAN, 2022-02FEB, 2022-03MAR, 2022-04APR, 2022-05MAY, 2022-06JUN, 2022-07JUL, 2022-08AUG, 2022-10OCT, 2022-11NOV, 2022-12DEC, 2023-01JAN, 2023-02FEB, 2023-03MAR, 2023-04APR, 2023-05MAY, 2023-06JUN, 2023-07JUL, 2023-08AUG, 2023-10OCT, 2023-11NOV, 2023-12DEC, 2024-01JAN, 2024-02FEB, 2024-03MAR, 2024-04APR, 2024-07JUL"
CC39_JOBSM,C39-What Was He Has Been Doing to Find Work During the Past Week?,1,96,1.0,2005,2005,2005-01JAN,"2005-07JUL, 2005-10OCT, 2006-01JAN, 2006-04APR, 2006-07JUL, 2006-10OCT, 2007-01JAN, 2007-04APR, 2007-07JUL, 2007-10OCT, 2008-01JAN, 2008-07JUL, 2008-10OCT, 2009-01JAN, 2009-04APR, 2009-07JUL, 2009-10OCT, 2010-01JAN, 2010-10OCT, 2011-01JAN, 2011-04APR, 2011-07JUL, 2011-10OCT, 2012-01JAN, 2012-04APR, 2012-07JUL, 2012-10OCT, 2013-01JAN, 2013-04APR, 2013-07JUL, 2013-10OCT, 2014-01JAN, 2014-04APR, 2014-07JUL, 2014-10OCT, 2015-01JAN, 2015-04APR, 2015-07JUL, 2015-10OCT, 2016-01JAN, 2016-04APR, 2016-07JUL, 2016-10OCT, 2017-01JAN, 2017-04APR, 2017-07JUL, 2017-10OCT, 2018-01JAN, 2018-04APR, 2018-07JUL, 2018-10OCT, 2019-01JAN, 2019-04APR, 2019-07JUL, 2019-10OCT, 2020-01JAN, 2020-04APR, 2020-07JUL, 2020-10OCT, 2021-01JAN, 2021-02FEB, 2021-03MAR, 2021-04APR, 2021-05MAY, 2021-06JUN, 2021-07JUL, 2021-10OCT, 2021-11NOV, 2021-12DEC, 2022-01JAN, 2022-02FEB, 2022-03MAR, 2022-04APR, 2022-05MAY, 2022-06JUN, 2022-07JUL, 2022-08AUG, 2022-10OCT, 2022-11NOV, 2022-12DEC, 2023-01JAN, 2023-02FEB, 2023-03MAR, 2023-04APR, 2023-05MAY, 2023-06JUN, 2023-07JUL, 2023-08AUG, 2023-10OCT, 2023-11NOV, 2023-12DEC, 2024-01JAN, 2024-02FEB, 2024-03MAR, 2024-04APR, 2024-07JUL"
CC37_AVAIL,C37-Was Available for Work During the Past Week?,1,96,1.0,2005,2005,2005-01JAN,"2005-07JUL, 2005-10OCT, 2006-01JAN, 2006-04APR, 2006-07JUL, 2006-10OCT, 2007-01JAN, 2007-04APR, 2007-07JUL, 2007-10OCT, 2008-01JAN, 2008-07JUL, 2008-10OCT, 2009-01JAN, 2009-04APR, 2009-07JUL, 2009-10OCT, 2010-01JAN, 2010-10OCT, 2011-01JAN, 2011-04APR, 2011-07JUL, 2011-10OCT, 2012-01JAN, 2012-04APR, 2012-07JUL, 2012-10OCT, 2013-01JAN, 2013-04APR, 2013-07JUL, 2013-10OCT, 2014-01JAN, 2014-04APR, 2014-07JUL, 2014-10OCT, 2015-01JAN, 2015-04APR, 2015-07JUL, 2015-10OCT, 2016-01JAN, 2016-04APR, 2016-07JUL, 2016-10OCT, 2017-01JAN, 2017-04APR, 2017-07JUL, 2017-10OCT, 2018-01JAN, 2018-04APR, 2018-07JUL, 2018-10OCT, 2019-01JAN, 2019-04APR, 2019-07JUL, 2019-10OCT, 2020-01JAN, 2020-04APR, 2020-07JUL, 2020-10OCT, 2021-01JAN, 2021-02FEB, 2021-03MAR, 2021-04APR, 2021-05MAY, 2021-06JUN, 2021-07JUL, 2021-10OCT, 2021-11NOV, 2021-12DEC, 2022-01JAN, 2022-02FEB, 2022-03MAR, 2022-04APR, 2022-05MAY, 2022-06JUN, 2022-07JUL, 2022-08AUG, 2022-10OCT, 2022-11NOV, 2022-12DEC, 2023-01JAN, 2023-02FEB, 2023-03MAR, 2023-04APR, 2023-05MAY, 2023-06JUN, 2023-07JUL, 2023-08AUG, 2023-10OCT, 2023-11NOV, 2023-12DEC, 2024-01JAN, 2024-02FEB, 2024-03MAR, 2024-04APR, 2024-07JUL"
CFWGT,Final Weight,1,96,1.0,2005,2005,2005-01JAN,"2005-07JUL, 2005-10OCT, 2006-01JAN, 2006-04APR, 2006-07JUL, 2006-10OCT, 2007-01JAN, 2007-04APR, 2007-07JUL, 2007-10OCT, 2008-01JAN, 2008-07JUL, 2008-10OCT, 2009-01JAN, 2009-04APR, 2009-07JUL, 2009-10OCT, 2010-01JAN, 2010-10OCT, 2011-01JAN, 2011-04APR, 2011-07JUL, 2011-10OCT, 2012-01JAN, 2012-04APR, 2012-07JUL, 2012-10OCT, 2013-01JAN, 2013-04APR, 2013-07JUL, 2013-10OCT, 2014-01JAN, 2014-04APR, 2014-07JUL, 2014-10OCT, 2015-01JAN, 2015-04APR, 2015-07JUL, 2015-10OCT, 2016-01JAN, 2016-04APR, 2016-07JUL, 2016-10OCT, 2017-01JAN, 2017-04APR, 2017-07JUL, 2017-10OCT, 2018-01JAN, 2018-04APR, 2018-07JUL, 2018-10OCT, 2019-01JAN, 2019-04APR, 2019-07JUL, 2019-10OCT, 2020-01JAN, 2020-04APR, 2020-07JUL, 2020-10OCT, 2021-01JAN, 2021-02FEB, 2021-03MAR, 2021-04APR, 2021-05MAY, 2021-06JUN, 2021-07JUL, 2021-10OCT, 2021-11NOV, 2021-12DEC, 2022-01JAN, 2022-02FEB, 2022-03MAR, 2022-04APR, 2022-05MAY, 2022-06JUN, 2022-07JUL, 2022-08AUG, 2022-10OCT, 2022-11NOV, 2022-12DEC, 2023-01JAN, 2023-02FEB, 2023-03MAR, 2023-04APR, 2023-05MAY, 2023-06JUN, 2023-07JUL, 2023-08AUG, 2023-10OCT, 2023-11NOV, 2023-12DEC, 2024-01JAN, 2024-02FEB, 2024-03MAR, 2024-04APR, 2024-07JUL"
CC38_LOOKW,C38-Did Look For Work Anytime During the Past Week?,1,96,1.0,2005,2005,2005-01JAN,"2005-07JUL, 2005-10OCT, 2006-01JAN, 2006-04APR, 2006-07JUL, 2006-10OCT, 2007-01JAN, 2007-04APR, 2007-07JUL, 2007-10OCT, 2008-01JAN, 2008-07JUL, 2008-10OCT, 2009-01JAN, 2009-04APR, 2009-07JUL, 2009-10OCT, 2010-01JAN, 2010-10OCT, 2011-01JAN, 2011-04APR, 2011-07JUL, 2011-10OCT, 2012-01JAN, 2012-04APR, 2012-07JUL, 2012-10OCT, 2013-01JAN, 2013-04APR, 2013-07JUL, 2013-10OCT, 2014-01JAN, 2014-04APR, 2014-07JUL, 2014-10OCT, 2015-01JAN, 2015-04APR, 2015-07JUL, 2015-10OCT, 2016-01JAN, 2016-04APR, 2016-07JUL, 2016-10OCT, 2017-01JAN, 2017-04APR, 2017-07JUL, 2017-10OCT, 2018-01JAN, 2018-04APR, 2018-07JUL, 2018-10OCT, 2019-01JAN, 2019-04APR, 2019-07JUL, 2019-10OCT, 2020-01JAN, 2020-04APR, 2020-07JUL, 2020-10OCT, 2021-01JAN, 2021-02FEB, 2021-03MAR, 2021-04APR, 2021-05MAY, 2021-06JUN, 2021-07JUL, 2021-10OCT, 2021-11NOV, 2021-12DEC, 2022-01JAN, 2022-02FEB, 2022-03MAR, 2022-04APR, 2022-05MAY, 2022-06JUN, 2022-07JUL, 2022-08AUG, 2022-10OCT, 2022-11NOV, 2022-12DEC, 2023-01JAN, 2023-02FEB, 2023-03MAR, 2023-04APR, 2023-05MAY, 2023-06JUN, 2023-07JUL, 2023-08AUG, 2023-10OCT, 2023-11NOV, 2023-12DEC, 2024-01JAN, 2024-02FEB, 2024-03MAR, 2024-04APR, 2024-07JUL"
CC41_FLWRK,C41-Was This His First Time to Look For Work?,1,96,1.0,2005,2005,2005-01JAN,"2005-07JUL, 2005-10OCT, 2006-01JAN, 2006-04APR, 2006-07JUL, 2006-10OCT, 2007-01JAN, 2007-04APR, 2007-07JUL, 2007-10OCT, 2008-01JAN, 2008-07JUL, 2008-10OCT, 2009-01JAN, 2009-04APR, 2009-07JUL, 2009-10OCT, 2010-01JAN, 2010-10OCT, 2011-01JAN, 2011-04APR, 2011-07JUL, 2011-10OCT, 2012-01JAN, 2012-04APR, 2012-07JUL, 2012-10OCT, 2013-01JAN, 2013-04APR, 2013-07JUL, 2013-10OCT, 2014-01JAN, 2014-04APR, 2014-07JUL, 2014-10OCT, 2015-01JAN, 2015-04APR, 2015-07JUL, 2015-10OCT, 2016-01JAN, 2016-04APR, 2016-07JUL, 2016-10OCT, 2017-01JAN, 2017-04APR, 2017-07JUL, 2017-10OCT, 2018-01JAN, 2018-04APR, 2018-07JUL, 2018-10OCT, 2019-01JAN, 2019-04APR, 2019-07JUL, 2019-10OCT, 2020-01JAN, 2020-04APR, 2020-07JUL, 2020-10OCT, 2021-01JAN, 2021-02FEB, 2021-03MAR, 2021-04APR, 2021-05MAY, 2021-06JUN, 2021-07JUL, 2021-10OCT, 2021-11NOV, 2021-12DEC, 2022-01JAN, 2022-02FEB, 2022-03MAR, 2022-04APR, 2022-05MAY, 2022-06JUN, 2022-07JUL, 2022-08AUG, 2022-10OCT, 2022-11NOV, 2022-12DEC, 2023-01JAN, 2023-02FEB, 2023-03MAR, 2023-04APR, 2023-05MAY, 2023-06JUN, 2023-07JUL, 2023-08AUG, 2023-10OCT, 2023-11NOV, 2023-12DEC, 2024-01JAN, 2024-02FEB, 2024-03MAR, 2024-04APR, 2024-07JUL"
CC45_POCC,C45-Previous Occupation,1,96,1.0,2005,2005,2005-01JAN,"2005-07JUL, 2005-10OCT, 2006-01JAN, 2006-04APR, 2006-07JUL, 2006-10OCT, 2007-01JAN, 2007-04APR, 2007-07JUL, 2007-10OCT, 2008-01JAN, 2008-07JUL, 2008-10OCT, 2009-01JAN, 2009-04APR, 2009-07JUL, 2009-10OCT, 2010-01JAN, 2010-10OCT, 2011-01JAN, 2011-04APR, 2011-07JUL, 2011-10OCT, 2012-01JAN, 2012-04APR, 2012-07JUL, 2012-10OCT, 2013-01JAN, 2013-04APR, 2013-07JUL, 2013-10OCT, 2014-01JAN, 2014-04APR, 2014-07JUL, 2014-10OCT, 2015-01JAN, 2015-04APR, 2015-07JUL, 2015-10OCT, 2016-01JAN, 2016-04APR, 2016-07JUL, 2016-10OCT, 2017-01JAN, 2017-04APR, 2017-07JUL, 2017-10OCT, 2018-01JAN, 2018-04APR, 2018-07JUL, 2018-10OCT, 2019-01JAN, 2019-04APR, 2019-07JUL, 2019-10OCT, 2020-01JAN, 2020-04APR, 2020-07JUL, 2020-10OCT, 2021-01JAN, 2021-02FEB, 2021-03MAR, 2021-04APR, 2021-05MAY, 2021-06JUN, 2021-07JUL, 2021-10OCT, 2021-11NOV, 2021-12DEC, 2022-01JAN, 2022-02FEB, 2022-03MAR, 2022-04APR, 2022-05MAY, 2022-06JUN, 2022-07JUL, 2022-08AUG, 2022-10OCT, 2022-11NOV, 2022-12DEC, 2023-01JAN, 2023-02FEB, 2023-03MAR, 2023-04APR, 2023-05MAY, 2023-06JUN, 2023-07JUL, 2023-08AUG, 2023-10OCT, 2023-11NOV, 2023-12DEC, 2024-01JAN, 2024-02FEB, 2024-03MAR, 2024-04APR, 2024-07JUL"
CC43_LBEF,C43-Did He Ever Work At Anytime Before?,1,96,1.0,2005,2005,2005-01JAN,"2005-07JUL, 2005-10OCT, 2006-01JAN, 2006-04APR, 2006-07JUL, 2006-10OCT, 2007-01JAN, 2007-04APR, 2007-07JUL, 2007-10OCT, 2008-01JAN, 2008-07JUL, 2008-10OCT, 2009-01JAN, 2009-04APR, 2009-07JUL, 2009-10OCT, 2010-01JAN, 2010-10OCT, 2011-01JAN, 2011-04APR, 2011-07JUL, 2011-10OCT, 2012-01JAN, 2012-04APR, 2012-07JUL, 2012-10OCT, 2013-01JAN, 2013-04APR, 2013-07JUL, 2013-10OCT, 2014-01JAN, 2014-04APR, 2014-07JUL, 2014-10OCT, 2015-01JAN, 2015-04APR, 2015-07JUL, 2015-10OCT, 2016-01JAN, 2016-04APR, 2016-07JUL, 2016-10OCT, 2017-01JAN, 2017-04APR, 2017-07JUL, 2017-10OCT, 2018-01JAN, 2018-04APR, 2018-07JUL, 2018-10OCT, 2019-01JAN, 2019-04APR, 2019-07JUL, 2019-10OCT, 2020-01JAN, 2020-04APR, 2020-07JUL, 2020-10OCT, 2021-01JAN, 2021-02FEB, 2021-03MAR, 2021-04APR, 2021-05MAY, 2021-06JUN, 2021-07JUL, 2021-10OCT, 2021-11NOV, 2021-12DEC, 2022-01JAN, 2022-02FEB, 2022-03MAR, 2022-04APR, 2022-05MAY, 2022-06JUN, 2022-07JUL, 2022-08AUG, 2022-10OCT, 2022-11NOV, 2022-12DEC, 2023-01JAN, 2023-02FEB, 2023-03MAR, 2023-04APR, 2023-05MAY, 2023-06JUN, 2023-07JUL, 2023-08AUG, 2023-10OCT, 2023-11NOV, 2023-12DEC, 2024-01JAN, 2024-02FEB, 2024-03MAR, 2024-04APR, 2024-07JUL"
CC42_WYNOT,C42-Why Did He not Look for Work?,1,96,1.0,2005,2005,2005-01JAN,"2005-07JUL, 2005-10OCT, 2006-01JAN, 2006-04APR, 2006-07JUL, 2006-10OCT, 2007-01JAN, 2007-04APR, 2007-07JUL, 2007-10OCT, 2008-01JAN, 2008-07JUL, 2008-10OCT, 2009-01JAN, 2009-04APR, 2009-07JUL, 2009-10OCT, 2010-01JAN, 2010-10OCT, 2011-01JAN, 2011-04APR, 2011-07JUL, 2011-10OCT, 2012-01JAN, 2012-04APR, 2012-07JUL, 2012-10OCT, 2013-01JAN, 2013-04APR, 2013-07JUL, 2013-10OCT, 2014-01JAN, 2014-04APR, 2014-07JUL, 2014-10OCT, 2015-01JAN, 2015-04APR, 2015-07JUL, 2015-10OCT, 2016-01JAN, 2016-04APR, 2016-07JUL, 2016-10OCT, 2017-01JAN, 2017-04APR, 2017-07JUL, 2017-10OCT, 2018-01JAN, 2018-04APR, 2018-07JUL, 2018-10OCT, 2019-01JAN, 2019-04APR, 2019-07JUL, 2019-10OCT, 2020-01JAN, 2020-04APR, 2020-07JUL, 2020-10OCT, 2021-01JAN, 2021-02FEB, 2021-03MAR, 2021-04APR, 2021-05MAY, 2021-06JUN, 2021-07JUL, 2021-10OCT, 2021-11NOV, 2021-12DEC, 2022-01JAN, 2022-02FEB, 2022-03MAR, 2022-04APR, 2022-05MAY, 2022-06JUN, 2022-07JUL, 2022-08AUG, 2022-10OCT, 2022-11NOV, 2022-12DEC, 2023-01JAN, 2023-02FEB, 2023-03MAR, 2023-04APR, 2023-05MAY, 2023-06JUN, 2023-07JUL, 2023-08AUG, 2023-10OCT, 2023-11NOV, 2023-12DEC, 2024-01JAN, 2024-02FEB, 2024-03MAR, 2024-04APR, 2024-07JUL"
CC34_OHOURS,C34-Number of Hours Worked (Other Occupation),1,96,1.0,2005,2005,2005-01JAN,"2005-07JUL, 2005-10OCT, 2006-01JAN, 2006-04APR, 2006-07JUL, 2006-10OCT, 2007-01JAN, 2007-04APR, 2007-07JUL, 2007-10OCT, 2008-01JAN, 2008-07JUL, 2008-10OCT, 2009-01JAN, 2009-04APR, 2009-07JUL, 2009-10OCT, 2010-01JAN, 2010-10OCT, 2011-01JAN, 2011-04APR, 2011-07JUL, 2011-10OCT, 2012-01JAN, 2012-04APR, 2012-07JUL, 2012-10OCT, 2013-01JAN, 2013-04APR, 2013-07JUL, 2013-10OCT, 2014-01JAN, 2014-04APR, 2014-07JUL, 2014-10OCT, 2015-01JAN, 2015-04APR, 2015-07JUL, 2015-10OCT, 2016-01JAN, 2016-04APR, 2016-07JUL, 2016-10OCT, 2017-01JAN, 2017-04APR, 2017-07JUL, 2017-10OCT, 2018-01JAN, 2018-04APR, 2018-07JUL, 2018-10OCT, 2019-01JAN, 2019-04APR, 2019-07JUL, 2019-10OCT, 2020-01JAN, 2020-04APR, 2020-07JUL, 2020-10OCT, 2021-01JAN, 2021-02FEB, 2021-03MAR, 2021-04APR, 2021-05MAY, 2021-06JUN, 2021-07JUL, 2021-10OCT, 2021-11NOV, 2021-12DEC, 2022-01JAN, 2022-02FEB, 2022-03MAR, 2022-04APR, 2022-05MAY, 2022-06JUN, 2022-07JUL, 2022-08AUG, 2022-10OCT, 2022-11NOV, 2022-12DEC, 2023-01JAN, 2023-02FEB, 2023-03MAR, 2023-04APR, 2023-05MAY, 2023-06JUN, 2023-07JUL, 2023-08AUG, 2023-10OCT, 2023-11NOV, 2023-12DEC, 2024-01JAN, 2024-02FEB, 2024-03MAR, 2024-04APR, 2024-07JUL"
PUFC12_ONLINE,C12A - Engage in online platform or mobile application in his/her work,1,96,1.0,2021,2021,2021-10OCT,"2005-01JAN, 2005-07JUL, 2005-10OCT, 2006-01JAN, 2006-04APR, 2006-07JUL, 2006-10OCT, 2007-01JAN, 2007-04APR, 2007-07JUL, 2007-10OCT, 2008-01JAN, 2008-07JUL, 2008-10OCT, 2009-01JAN, 2009-04APR, 2009-07JUL, 2009-10OCT, 2010-01JAN, 2010-10OCT, 2011-01JAN, 2011-04APR, 2011-07JUL, 2011-10OCT, 2012-01JAN, 2012-04APR, 2012-07JUL, 2012-10OCT, 2013-01JAN, 2013-04APR, 2013-07JUL, 2013-10OCT, 2014-01JAN, 2014-04APR, 2014-07JUL, 2014-10OCT, 2015-01JAN, 2015-04APR, 2015-07JUL, 2015-10OCT, 2016-01JAN, 2016-04APR, 2016-07JUL, 2016-10OCT, 2017-01JAN, 2017-04APR, 2017-07JUL, 2017-10OCT, 2018-01JAN, 2018-04APR, 2018-07JUL, 2018-10OCT, 2019-01JAN, 2019-04APR, 2019-07JUL, 2019-10OCT, 2020-01JAN, 2020-04APR, 2020-07JUL, 2020-10OCT, 2021-01JAN, 2021-02FEB, 2021-03MAR, 2021-04APR, 2021-05MAY, 2021-06JUN, 2021-07JUL, 2021-11NOV, 2021-12DEC, 2022-01JAN, 2022-02FEB, 2022-03MAR, 2022-04APR, 2022-05MAY, 2022-06JUN, 2022-07JUL, 2022-08AUG, 2022-10OCT, 2022-11NOV, 2022-12DEC, 2023-01JAN, 2023-02FEB, 2023-03MAR, 2023-04APR, 2023-05MAY, 2023-06JUN, 2023-07JUL, 2023-08AUG, 2023-10OCT, 2023-11NOV, 2023-12DEC, 2024-01JAN, 2024-02FEB, 2024-03MAR, 2024-04APR, 2024-07JUL"
CC33_OCLASS,C33-Class of Worker (Other Occupation),1,96,1.0,2005,2005,2005-01JAN,"2005-07JUL, 2005-10OCT, 2006-01JAN, 2006-04APR, 2006-07JUL, 2006-10OCT, 2007-01JAN, 2007-04APR, 2007-07JUL, 2007-10OCT, 2008-01JAN, 2008-07JUL, 2008-10OCT, 2009-01JAN, 2009-04APR, 2009-07JUL, 2009-10OCT, 2010-01JAN, 2010-10OCT, 2011-01JAN, 2011-04APR, 2011-07JUL, 2011-10OCT, 2012-01JAN, 2012-04APR, 2012-07JUL, 2012-10OCT, 2013-01JAN, 2013-04APR, 2013-07JUL, 2013-10OCT, 2014-01JAN, 2014-04APR, 2014-07JUL, 2014-10OCT, 2015-01JAN, 2015-04APR, 2015-07JUL, 2015-10OCT, 2016-01JAN, 2016-04APR, 2016-07JUL, 2016-10OCT, 2017-01JAN, 2017-04APR, 2017-07JUL, 2017-10OCT, 2018-01JAN, 2018-04APR, 2018-07JUL, 2018-10OCT, 2019-01JAN, 2019-04APR, 2019-07JUL, 2019-10OCT, 2020-01JAN, 2020-04APR, 2020-07JUL, 2020-10OCT, 2021-01JAN, 2021-02FEB, 2021-03MAR, 2021-04APR, 2021-05MAY, 2021-06JUN, 2021-07JUL, 2021-10OCT, 2021-11NOV, 2021-12DEC, 2022-01JAN, 2022-02FEB, 2022-03MAR, 2022-04APR, 2022-05MAY, 2022-06JUN, 2022-07JUL, 2022-08AUG, 2022-10OCT, 2022-11NOV, 2022-12DEC, 2023-01JAN, 2023-02FEB, 2023-03MAR, 2023-04APR, 2023-05MAY, 2023-06JUN, 2023-07JUL, 2023-08AUG, 2023-10OCT, 2023-11NOV, 2023-12DEC, 2024-01JAN, 2024-02FEB, 2024-03MAR, 2024-04APR, 2024-07JUL"
CC27_PBASIC,C27-Basic Pay per Day (Primary Occupation),1,96,1.0,2005,2005,2005-01JAN,"2005-07JUL, 2005-10OCT, 2006-01JAN, 2006-04APR, 2006-07JUL, 2006-10OCT, 2007-01JAN, 2007-04APR, 2007-07JUL, 2007-10OCT, 2008-01JAN, 2008-07JUL, 2008-10OCT, 2009-01JAN, 2009-04APR, 2009-07JUL, 2009-10OCT, 2010-01JAN, 2010-10OCT, 2011-01JAN, 2011-04APR, 2011-07JUL, 2011-10OCT, 2012-01JAN, 2012-04APR, 2012-07JUL, 2012-10OCT, 2013-01JAN, 2013-04APR, 2013-07JUL, 2013-10OCT, 2014-01JAN, 2014-04APR, 2014-07JUL, 2014-10OCT, 2015-01JAN, 2015-04APR, 2015-07JUL, 2015-10OCT, 2016-01JAN, 2016-04APR, 2016-07JUL, 2016-10OCT, 2017-01JAN, 2017-04APR, 2017-07JUL, 2017-10OCT, 2018-01JAN, 2018-04APR, 2018-07JUL, 2018-10OCT, 2019-01JAN, 2019-04APR, 2019-07JUL, 2019-10OCT, 2020-01JAN, 2020-04APR, 2020-07JUL, 2020-10OCT, 2021-01JAN, 2021-02FEB, 2021-03MAR, 2021-04APR, 2021-05MAY, 2021-06JUN, 2021-07JUL, 2021-10OCT, 2021-11NOV, 2021-12DEC, 2022-01JAN, 2022-02FEB, 2022-03MAR, 2022-04APR, 2022-05MAY, 2022-06JUN, 2022-07JUL, 2022-08AUG, 2022-10OCT, 2022-11NOV, 2022-12DEC, 2023-01JAN, 2023-02FEB, 2023-03MAR, 2023-04APR, 2023-05MAY, 2023-06JUN, 2023-07JUL, 2023-08AUG, 2023-10OCT, 2023-11NOV, 2023-12DEC, 2024-01JAN, 2024-02FEB, 2024-03MAR, 2024-04APR, 2024-07JUL"
CC28_OJOB,C28-Other Job Indicator,1,96,1.0,2005,2005,2005-01JAN,"2005-07JUL, 2005-10OCT, 2006-01JAN, 2006-04APR, 2006-07JUL, 2006-10OCT, 2007-01JAN, 2007-04APR, 2007-07JUL, 2007-10OCT, 2008-01JAN, 2008-07JUL, 2008-10OCT, 2009-01JAN, 2009-04APR, 2009-07JUL, 2009-10OCT, 2010-01JAN, 2010-10OCT, 2011-01JAN, 2011-04APR, 2011-07JUL, 2011-10OCT, 2012-01JAN, 2012-04APR, 2012-07JUL, 2012-10OCT, 2013-01JAN, 2013-04APR, 2013-07JUL, 2013-10OCT, 2014-01JAN, 2014-04APR, 2014-07JUL, 2014-10OCT, 2015-01JAN, 2015-04APR, 2015-07JUL, 2015-10OCT, 2016-01JAN, 2016-04APR, 2016-07JUL, 2016-10OCT, 2017-01JAN, 2017-04APR, 2017-07JUL, 2017-10OCT, 2018-01JAN, 2018-04APR, 2018-07JUL, 2018-10OCT, 2019-01JAN, 2019-04APR, 2019-07JUL, 2019-10OCT, 2020-01JAN, 2020-04APR, 2020-07JUL, 2020-10OCT, 2021-01JAN, 2021-02FEB, 2021-03MAR, 2021-04APR, 2021-05MAY, 2021-06JUN, 2021-07JUL, 2021-10OCT, 2021-11NOV, 2021-12DEC, 2022-01JAN, 2022-02FEB, 2022-03MAR, 2022-04APR, 2022-05MAY, 2022-06JUN, 2022-07JUL, 2022-08AUG, 2022-10OCT, 2022-11NOV, 2022-12DEC, 2023-01JAN, 2023-02FEB, 2023-03MAR, 2023-04APR, 2023-05MAY, 2023-06JUN, 2023-07JUL, 2023-08AUG, 2023-10OCT, 2023-11NOV, 2023-12DEC, 2024-01JAN, 2024-02FEB, 2024-03MAR, 2024-04APR, 2024-07JUL"
CC30_OTOCC,C30-Other Occupation,1,96,1.0,2005,2005,2005-01JAN,"2005-07JUL, 2005-10OCT, 2006-01JAN, 2006-04APR, 2006-07JUL, 2006-10OCT, 2007-01JAN, 2007-04APR, 2007-07JUL, 2007-10OCT, 2008-01JAN, 2008-07JUL, 2008-10OCT, 2009-01JAN, 2009-04APR, 2009-07JUL, 2009-10OCT, 2010-01JAN, 2010-10OCT, 2011-01JAN, 2011-04APR, 2011-07JUL, 2011-10OCT, 2012-01JAN, 2012-04APR, 2012-07JUL, 2012-10OCT, 2013-01JAN, 2013-04APR, 2013-07JUL, 2013-10OCT, 2014-01JAN, 2014-04APR, 2014-07JUL, 2014-10OCT, 2015-01JAN, 2015-04APR, 2015-07JUL, 2015-10OCT, 2016-01JAN, 2016-04APR, 2016-07JUL, 2016-10OCT, 2017-01JAN, 2017-04APR, 2017-07JUL, 2017-10OCT, 2018-01JAN, 2018-04APR, 2018-07JUL, 2018-10OCT, 2019-01JAN, 2019-04APR, 2019-07JUL, 2019-10OCT, 2020-01JAN, 2020-04APR, 2020-07JUL, 2020-10OCT, 2021-01JAN, 2021-02FEB, 2021-03MAR, 2021-04APR, 2021-05MAY, 2021-06JUN, 2021-07JUL, 2021-10OCT, 2021-11NOV, 2021-12DEC, 2022-01JAN, 2022-02FEB, 2022-03MAR, 2022-04APR, 2022-05MAY, 2022-06JUN, 2022-07JUL, 2022-08AUG, 2022-10OCT, 2022-11NOV, 2022-12DEC, 2023-01JAN, 2023-02FEB, 2023-03MAR, 2023-04APR, 2023-05MAY, 2023-06JUN, 2023-07JUL, 2023-08AUG, 2023-10OCT, 2023-11NOV, 2023-12DEC, 2024-01JAN, 2024-02FEB, 2024-03MAR, 2024-04APR, 2024-07JUL"
